Symbol,Name,Price,Market Cap,Sector,Industry,Rev Growth,Gross Margin,ROIC,EPS TTM,Forward EPS,P/B,5Y Avg P/E,20M MA,Monthly Closes,Quarterly EPS,EPS YoY Growth,Revenue YoY Growth,Previous EPS TTM,Consecutive Growth
001630.KS,종근당홀딩스,44900.0,224942758900.0,Korea Equity,Unknown,-0.007844756399669695,0.0,0.08398729277646734,,,,,,[],"[null, null, null, null]",,-0.007844756399669695,,0
000480.KS,CR홀딩스,4790.0,224605447100.0,Korea Equity,Unknown,-0.04013065795613626,0.0,0.043945470483337336,,,,,,[],"[null, null, null, null]",,-0.04013065795613626,,0
004980.KS,성신양회,9100.0,223096264300.0,Korea Equity,Unknown,-0.15026833631484796,0.0,0.053062778727532484,,,,,,[],"[null, null, null, null]",,-0.15026833631484796,,0
054450.KQ,텔레칩스,14710.0,222771667430.0,Korea Equity,Unknown,0.49209932279909707,0.0,0.019004513622894462,,,,,,[],"[null, null, null, null]",,0.49209932279909707,,0
488280.KQ,에스투더블유,20550.0,222011637300.0,Korea Equity,Unknown,0.15789473684210525,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.15789473684210525,,0
007160.KS,사조산업,44150.0,220750000000.0,Korea Equity,Unknown,-0.18764172335600907,0.0,0.042081649248396344,,,,,,[],"[null, null, null, null]",,-0.18764172335600907,,0
126600.KQ,BGF에코머티리얼즈,3490.0,219056477510.0,Korea Equity,Unknown,-0.1051108968177435,0.0,0.033714444194911965,,,,,,[],"[null, null, null, null]",,-0.1051108968177435,,0
053300.KQ,한국정보인증,5390.0,218786007440.0,Korea Equity,Unknown,0.0755287009063444,0.0,0.08173043080003349,,,,,,[],"[null, null, null, null]",,0.0755287009063444,,0
024840.KQ,KBI메탈,5370.0,218676334500.0,Korea Equity,Unknown,-0.04392624728850326,0.0,0.056214446582523864,,,,,,[],"[null, null, null, null]",,-0.04392624728850326,,0
377190.KS,디앤디플랫폼리츠,2450.0,216580000000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],[],,0.0,,0
001780.KS,알루코,2235.0,216415345020.0,Korea Equity,Unknown,-0.14035087719298245,0.0,0.0411867187794409,,,,,,[],"[null, null, null, null]",,-0.14035087719298245,,0
001790.KS,대한제당,2505.0,216035997075.0,Korea Equity,Unknown,-0.10457516339869281,0.0,0.057443442343937855,,,,,,[],"[null, null, null, null]",,-0.10457516339869281,,0
418420.KQ,라온텍,7020.0,215520549660.0,Korea Equity,Unknown,-0.7857142857142857,0.0,0.0012369151911448305,,,,,,[],"[null, null, null, null]",,-0.7857142857142857,,0
149950.KQ,아바텍,15700.0,214582937100.0,Korea Equity,Unknown,-0.07608695652173914,0.0,0.03592204636855311,,,,,,[],"[null, null, null, null]",,-0.07608695652173914,,0
241590.KS,화승엔터프라이즈,3530.0,213880144280.0,Korea Equity,Unknown,-0.09328165374677003,0.0,0.019472137838290944,,,,,,[],"[null, null, null, null]",,-0.09328165374677003,,0
216080.KQ,제테마,5690.0,212163593310.0,Korea Equity,Unknown,0.2911392405063291,0.0,0.011035195564353848,,,,,,[],"[null, null, null, null]",,0.2911392405063291,,0
078070.KQ,유비쿼스홀딩스,12050.0,212137502600.0,Korea Equity,Unknown,-0.24367816091954023,0.0,0.13597633701169223,,,,,,[],"[null, null, null, null]",,-0.24367816091954023,,0
094820.KQ,일진파워,14060.0,212006648540.0,Korea Equity,Unknown,-0.158311345646438,0.0,0.07685320525291062,,,,,,[],"[null, null, null, null]",,-0.158311345646438,,0
051905.KS,LG생활건강우,101000.0,211722159000.0,Korea Equity,Unknown,-0.017633497414169107,0.0,0.5412818662499956,,,,,,[],"[null, null, null, null]",,-0.017633497414169107,,0
321550.KQ,티움바이오,7010.0,210569709750.0,Korea Equity,Unknown,0.15384615384615385,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.15384615384615385,,0
053210.KS,스카이라이프,4430.0,210526690650.0,Korea Equity,Unknown,-0.03317152103559871,0.0,0.05778673912509405,,,,,,[],"[null, null, null, null]",,-0.03317152103559871,,0
298690.KS,에어부산,1802.0,210185280000.0,Korea Equity,Unknown,0.5035005834305718,0.0,0.01915983356332265,,,,,,[],"[null, null, null, null]",,0.5035005834305718,,0
256840.KQ,한국비엔씨,3065.0,209630325590.0,Korea Equity,Unknown,-0.07086614173228346,0.0,0.021849960902176342,,,,,,[],"[null, null, null, null]",,-0.07086614173228346,,0
117580.KS,대성에너지,7560.0,207900000000.0,Korea Equity,Unknown,1.2947368421052632,0.0,0.0523421419030864,,,,,,[],"[null, null, null, null]",,1.2947368421052632,,0
007860.KS,서연,8840.0,207561820960.0,Korea Equity,Unknown,-0.03950026183885689,0.0,0.13003749885883994,,,,,,[],"[null, null, null, null]",,-0.03950026183885689,,0
033530.KS,SJG세종,7450.0,207266159450.0,Korea Equity,Unknown,0.006853582554517134,0.0,0.09103450392952936,,,,,,[],"[null, null, null, null]",,0.006853582554517134,,0
380540.KQ,옵티코어,8450.0,206658126350.0,Korea Equity,Unknown,4.666666666666667,0.0,0.0,,,,,,[],"[null, null, null, null]",,4.666666666666667,,0
086820.KQ,바이오솔루션,7930.0,205577994050.0,Korea Equity,Unknown,0.2258064516129032,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.2258064516129032,,0
126700.KQ,하이비젼시스템,13690.0,204557513280.0,Korea Equity,Unknown,1.1228070175438596,0.0,0.0,,,,,,[],"[null, null, null, null]",,1.1228070175438596,,0
138360.KQ,앤로보틱스,2650.0,204028063300.0,Korea Equity,Unknown,1.0454545454545454,0.0,0.010885709543044252,,,,,,[],"[null, null, null, null]",,1.0454545454545454,,0
095570.KS,AJ네트웍스,4450.0,201374777550.0,Korea Equity,Unknown,0.09492947007243614,0.0,0.049869152622274406,,,,,,[],"[null, null, null, null]",,0.09492947007243614,,0
339770.KS,교촌에프앤비,4030.0,201359272400.0,Korea Equity,Unknown,-0.02141157811260904,0.0,0.07826860914646926,,,,,,[],"[null, null, null, null]",,-0.02141157811260904,,0
036560.KQ,KZ정밀,12750.0,200812500000.0,Korea Equity,Unknown,-0.2834890965732087,0.0,0.02663963196105087,,,,,,[],"[null, null, null, null]",,-0.2834890965732087,,0
192440.KQ,슈피겐코리아,32150.0,199856070450.0,Korea Equity,Unknown,0.18039624608967675,0.0,0.14186219695555746,,,,,,[],"[null, null, null, null]",,0.18039624608967675,,0
092220.KS,KEC,4965.0,199357798020.0,Korea Equity,Unknown,0.07525083612040134,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.07525083612040134,,0
013890.KS,지누스,9040.0,198209349520.0,Korea Equity,Unknown,-0.39172113289760346,0.0,0.046823813250564186,,,,,,[],"[null, null, null, null]",,-0.39172113289760346,,0
115500.KQ,케이씨에스,16500.0,198000000000.0,Korea Equity,Unknown,0.0851063829787234,0.0,0.010230784277891954,,,,,,[],"[null, null, null, null]",,0.0851063829787234,,0
199430.KQ,케이엔알시스템,17750.0,197806763250.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
474170.KQ,루미르,11100.0,197776425600.0,Korea Equity,Unknown,-0.05,0.0,0.0023770312866065665,,,,,,[],"[null, null, null, null]",,-0.05,,0
187790.KQ,나노,6410.0,197689720300.0,Korea Equity,Unknown,-0.3037974683544304,0.0,0.02169124609970519,,,,,,[],"[null, null, null, null]",,-0.3037974683544304,,0
102260.KS,동성케미컬,3885.0,196851361035.0,Korea Equity,Unknown,-0.0830670926517572,0.0,0.2071840322559137,,,,,,[],"[null, null, null, null]",,-0.0830670926517572,,0
001130.KS,대한제분,11640.0,196716000000.0,Korea Equity,Unknown,-0.005947071067499257,0.0,0.07439242419449699,,,,,,[],"[null, null, null, null]",,-0.005947071067499257,,0
264850.KQ,이랜시스,6490.0,196612031880.0,Korea Equity,Unknown,0.17177914110429449,0.0,0.017527569808673007,,,,,,[],"[null, null, null, null]",,0.17177914110429449,,0
194480.KQ,데브시스터즈,16190.0,196370938500.0,Korea Equity,Unknown,-0.36413043478260865,0.0,0.029196333266939864,,,,,,[],"[null, null, null, null]",,-0.36413043478260865,,0
003220.KS,대원제약,8730.0,195792799590.0,Korea Equity,Unknown,0.09867963863794302,0.0,0.019594298254454273,,,,,,[],"[null, null, null, null]",,0.09867963863794302,,0
028100.KS,동아지질,14610.0,195620624220.0,Korea Equity,Unknown,0.1734597156398104,0.0,0.043116792364715245,,,,,,[],"[null, null, null, null]",,0.1734597156398104,,0
032580.KQ,피델릭스,5890.0,195147856960.0,Korea Equity,Unknown,0.8067226890756303,0.0,0.02448505621956036,,,,,,[],"[null, null, null, null]",,0.8067226890756303,,0
166480.KQ,코아스템켐온,3670.0,194034279920.0,Korea Equity,Unknown,-0.21818181818181817,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.21818181818181817,,0
016580.KS,환인제약,10410.0,193626728700.0,Korea Equity,Unknown,0.11076443057722309,0.0,0.06830771365830493,,,,,,[],"[null, null, null, null]",,0.11076443057722309,,0
000140.KS,하이트진로홀딩스,8320.0,193080284800.0,Korea Equity,Unknown,-0.08492767148856743,0.0,0.10853147413310606,,,,,,[],"[null, null, null, null]",,-0.08492767148856743,,0
121440.KQ,골프존홀딩스,4495.0,192551496910.0,Korea Equity,Unknown,-0.33746425166825555,0.0,0.048408388035512194,,,,,,[],"[null, null, null, null]",,-0.33746425166825555,,0
000390.KS,SP삼화,7070.0,192328525830.0,Korea Equity,Unknown,-0.18704225352112677,0.0,0.029742179547766763,,,,,,[],"[null, null, null, null]",,-0.18704225352112677,,0
209640.KQ,와이제이링크,6750.0,191991235500.0,Korea Equity,Unknown,0.42718446601941745,0.0,0.007137607273889317,,,,,,[],"[null, null, null, null]",,0.42718446601941745,,0
123410.KQ,코리아에프티,6860.0,190989699040.0,Korea Equity,Unknown,0.039486673247778874,0.0,0.09725212831860479,,,,,,[],"[null, null, null, null]",,0.039486673247778874,,0
002150.KS,도화엔지니어링,5660.0,190855200000.0,Korea Equity,Unknown,-0.0683043738765728,0.0,0.03851737422451751,,,,,,[],"[null, null, null, null]",,-0.0683043738765728,,0
037030.KQ,파워넷,7440.0,189816660480.0,Korea Equity,Unknown,0.1688679245283019,0.0,0.08074409254419472,,,,,,[],"[null, null, null, null]",,0.1688679245283019,,0
084680.KS,이월드,1335.0,189311267655.0,Korea Equity,Unknown,-0.0371900826446281,0.0,0.0023565076454669393,,,,,,[],"[null, null, null, null]",,-0.0371900826446281,,0
013580.KS,계룡건설,21100.0,188442137700.0,Korea Equity,Unknown,-0.08636425555101485,0.0,0.07656416790996874,,,,,,[],"[null, null, null, null]",,-0.08636425555101485,,0
025560.KS,미래산업,37000.0,188360636000.0,Korea Equity,Unknown,2.0441176470588234,0.0,0.05888920700596446,,,,,,[],"[null, null, null, null]",,2.0441176470588234,,0
016790.KQ,현대사료,994.0,187340898626.0,Korea Equity,Unknown,0.118705035971223,0.0,0.02566093282794006,,,,,,[],"[null, null, null, null]",,0.118705035971223,,0
024060.KQ,흥구석유,12480.0,187200000000.0,Korea Equity,Unknown,0.026515151515151512,0.0,0.00400796912517096,,,,,,[],"[null, null, null, null]",,0.026515151515151512,,0
388050.KQ,지투파워,9980.0,186720181260.0,Korea Equity,Unknown,0.352112676056338,0.0,0.04998244510783084,,,,,,[],"[null, null, null, null]",,0.352112676056338,,0
003610.KS,방림,5150.0,186441113700.0,Korea Equity,Unknown,0.057432432432432436,0.0,0.0059922152022455644,,,,,,[],"[null, null, null, null]",,0.057432432432432436,,0
024800.KQ,유성티엔에스,5000.0,185259060000.0,Korea Equity,Unknown,-0.175,0.0,0.006977120018217095,,,,,,[],"[null, null, null, null]",,-0.175,,0
118990.KQ,모트렉스,7520.0,184521029920.0,Korea Equity,Unknown,0.017543859649122806,0.0,0.0474906781449798,,,,,,[],"[null, null, null, null]",,0.017543859649122806,,0
058820.KQ,CMG제약,1236.0,182732938188.0,Korea Equity,Unknown,0.12334801762114538,0.0,0.007326036205281178,,,,,,[],"[null, null, null, null]",,0.12334801762114538,,0
080160.KQ,모두투어,9580.0,181062000000.0,Korea Equity,Unknown,0.5440806045340051,0.0,0.017627907461004597,,,,,,[],"[null, null, null, null]",,0.5440806045340051,,0
300080.KQ,플리토,10950.0,180734688450.0,Korea Equity,Unknown,-0.44680851063829785,0.0,0.031617178424209066,,,,,,[],"[null, null, null, null]",,-0.44680851063829785,,0
458650.KQ,성우,12000.0,180548040000.0,Korea Equity,Unknown,-0.19166666666666668,0.0,0.011890400101836144,,,,,,[],"[null, null, null, null]",,-0.19166666666666668,,0
234080.KS,JW생명과학,11360.0,179880533440.0,Korea Equity,Unknown,0.019261637239165328,0.0,0.12065173510726879,,,,,,[],"[null, null, null, null]",,0.019261637239165328,,0
371950.KQ,풍원정밀,7910.0,179260754680.0,Korea Equity,Unknown,-0.1,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.1,,0
062970.KQ,한국첨단소재,3105.0,177260146470.0,Korea Equity,Unknown,-0.4,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.4,,0
403850.KQ,더핑크퐁컴퍼니,12310.0,176660933100.0,Korea Equity,Unknown,-0.014285714285714285,0.0,0.08237177692679061,,,,,,[],"[null, null, null, null]",,-0.014285714285714285,,0
380550.KQ,뉴로핏,14480.0,176639579680.0,Korea Equity,Unknown,0.2,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.2,,0
017550.KS,수산세보틱스,2830.0,176589537900.0,Korea Equity,Unknown,-0.16283185840707964,0.0,0.06969615952440025,,,,,,[],"[null, null, null, null]",,-0.16283185840707964,,0
002100.KS,경농,9010.0,175898400750.0,Korea Equity,Unknown,0.3429571303587052,0.0,0.11475181434692087,,,,,,[],"[null, null, null, null]",,0.3429571303587052,,0
221800.KQ,지구홀딩스,10700.0,174611705700.0,Korea Equity,Unknown,0.125,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.125,,0
079960.KQ,동양이엔피,22200.0,174492000000.0,Korea Equity,Unknown,-0.13031161473087818,0.0,0.16918136176181156,,,,,,[],"[null, null, null, null]",,-0.13031161473087818,,0
147830.KQ,제룡산업,8720.0,174400000000.0,Korea Equity,Unknown,0.41836734693877553,0.0,0.06781114782468567,,,,,,[],"[null, null, null, null]",,0.41836734693877553,,0
000300.KS,DH오토넥스,4200.0,174035631000.0,Korea Equity,Unknown,1.0869565217391304,0.0,0.02536249070050589,,,,,,[],"[null, null, null, null]",,1.0869565217391304,,0
271980.KS,제일약품,11830.0,173958635760.0,Korea Equity,Unknown,-0.053052325581395346,0.0,0.039750620850013504,,,,,,[],"[null, null, null, null]",,-0.053052325581395346,,0
285490.KQ,노바텍,16440.0,173866661640.0,Korea Equity,Unknown,-0.0743801652892562,0.0,0.020943355904660056,,,,,,[],"[null, null, null, null]",,-0.0743801652892562,,0
051980.KQ,중앙첨단소재,1563.0,173636341167.0,Korea Equity,Unknown,-0.54,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.54,,0
016450.KS,한세예스24홀딩스,4340.0,173600000000.0,Korea Equity,Unknown,0.07153520776312515,0.0,0.053181233949758336,,,,,,[],"[null, null, null, null]",,0.07153520776312515,,0
140670.KQ,알에스오토메이션,13460.0,172824246400.0,Korea Equity,Unknown,-0.011904761904761904,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.011904761904761904,,0
267320.KQ,나인테크,2995.0,171958808525.0,Korea Equity,Unknown,-0.28776978417266186,0.0,0.009394910874545758,,,,,,[],"[null, null, null, null]",,-0.28776978417266186,,0
462520.KS,조선내화,14490.0,171781384320.0,Korea Equity,Unknown,-0.032281731474688186,0.0,0.06292746505257038,,,,,,[],"[null, null, null, null]",,-0.032281731474688186,,0
092130.KQ,이크레더블,14220.0,171259992000.0,Korea Equity,Unknown,-0.6,0.0,0.08089879261371648,,,,,,[],"[null, null, null, null]",,-0.6,,0
143160.KQ,아이디스,15960.0,171033584400.0,Korea Equity,Unknown,-0.01376720901126408,0.0,0.07538143289124864,,,,,,[],"[null, null, null, null]",,-0.01376720901126408,,0
037560.KS,LG헬로비전,2200.0,170383103000.0,Korea Equity,Unknown,-0.2787348206721265,0.0,0.026049953751502413,,,,,,[],"[null, null, null, null]",,-0.2787348206721265,,0
234690.KQ,녹십자웰빙,9470.0,170112356300.0,Korea Equity,Unknown,0.2622107969151671,0.0,0.05739313919658675,,,,,,[],"[null, null, null, null]",,0.2622107969151671,,0
007570.KS,일양약품,8910.0,170053266240.0,Korea Equity,Unknown,0.03827751196172249,0.0,0.004697624031498069,,,,,,[],"[null, null, null, null]",,0.03827751196172249,,0
104480.KQ,티케이케미칼,1870.0,169974461580.0,Korea Equity,Unknown,0.13789359391965256,0.0,0.021767962176608913,,,,,,[],"[null, null, null, null]",,0.13789359391965256,,0
004150.KS,한솔홀딩스,4140.0,169850206800.0,Korea Equity,Unknown,-0.03230437903804738,0.0,0.0573521888396535,,,,,,[],"[null, null, null, null]",,-0.03230437903804738,,0
203400.KQ,에이비온,1883.0,169660755432.0,Korea Equity,Unknown,2.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,2.0,,0
142210.KQ,유니트론텍,8170.0,169538962510.0,Korea Equity,Unknown,0.07306380905991232,0.0,0.0958686894310694,,,,,,[],"[null, null, null, null]",,0.07306380905991232,,0
016880.KS,웅진,2120.0,169445409600.0,Korea Equity,Unknown,0.08536585365853659,0.0,0.040644302730277575,,,,,,[],"[null, null, null, null]",,0.08536585365853659,,0
125210.KQ,아모그린텍,10260.0,169257065400.0,Korea Equity,Unknown,-0.13764044943820225,0.0,0.03349072648582984,,,,,,[],"[null, null, null, null]",,-0.13764044943820225,,0
293480.KS,하나제약,9520.0,169198445920.0,Korea Equity,Unknown,0.07599309153713299,0.0,0.09404466219049996,,,,,,[],"[null, null, null, null]",,0.07599309153713299,,0
460850.KS,동국씨엠,5650.0,168927406400.0,Korea Equity,Unknown,-0.005500868558193398,0.0,0.005553056390182978,,,,,,[],"[null, null, null, null]",,-0.005500868558193398,,0
293780.KQ,압타바이오,5990.0,168279495950.0,Korea Equity,Unknown,-0.09090909090909091,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.09090909090909091,,0
097955.KS,CJ제일제당 우,126000.0,167256558000.0,Korea Equity,Unknown,-0.017423865583374786,0.0,1.0040204202237943,,,,,,[],"[null, null, null, null]",,-0.017423865583374786,,0
086980.KQ,쇼박스,2665.0,166930270000.0,Korea Equity,Unknown,3.174603174603175,0.0,0.08585627195939266,,,,,,[],"[null, null, null, null]",,3.174603174603175,,0
015230.KS,대창단조,6130.0,166390390600.0,Korea Equity,Unknown,0.15764705882352942,0.0,0.1453140087068114,,,,,,[],"[null, null, null, null]",,0.15764705882352942,,0
031440.KS,신세계푸드,42800.0,165742144000.0,Korea Equity,Unknown,-0.16716016150740243,0.0,0.02892687636725372,,,,,,[],"[null, null, null, null]",,-0.16716016150740243,,0
039560.KQ,다산네트웍스,3860.0,165549486480.0,Korea Equity,Unknown,0.36,0.0,0.09769576909788945,,,,,,[],"[null, null, null, null]",,0.36,,0
400760.KS,NH올원리츠,3000.0,164787825000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],[],,0.0,,0
049960.KQ,쎌바이오텍,17500.0,164500000000.0,Korea Equity,Unknown,0.226890756302521,0.0,0.054875062436706055,,,,,,[],"[null, null, null, null]",,0.226890756302521,,0
289930.KQ,웨이비스,12490.0,164231134900.0,Korea Equity,Unknown,-0.35,0.0,0.030991875936541912,,,,,,[],"[null, null, null, null]",,-0.35,,0
282880.KQ,코윈테크,14030.0,164067970460.0,Korea Equity,Unknown,-0.17255717255717257,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.17255717255717257,,0
038390.KQ,레드캡투어,9800.0,163864055600.0,Korea Equity,Unknown,-0.025316455696202535,0.0,0.06812710707529256,,,,,,[],"[null, null, null, null]",,-0.025316455696202535,,0
060150.KQ,인선이엔티,3595.0,163801185140.0,Korea Equity,Unknown,-0.15674603174603174,0.0,0.055739768552856936,,,,,,[],"[null, null, null, null]",,-0.15674603174603174,,0
053080.KQ,케이엔솔,12570.0,163407573990.0,Korea Equity,Unknown,0.06273062730627306,0.0,0.009578714998854791,,,,,,[],"[null, null, null, null]",,0.06273062730627306,,0
469610.KQ,이노테크,18260.0,163297354000.0,Korea Equity,Unknown,-0.03825136612021858,0.0,0.03906598794253501,,,,,,[],"[null, null, null, null]",,-0.03825136612021858,,0
018470.KS,조일알미늄,1282.0,162341866322.0,Korea Equity,Unknown,0.28534923339011925,0.0,0.039876728380982114,,,,,,[],"[null, null, null, null]",,0.28534923339011925,,0
321370.KQ,센서뷰,3115.0,160936182190.0,Korea Equity,Unknown,-0.5116279069767442,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.5116279069767442,,0
002170.KS,SYTS,53600.0,160800000000.0,Korea Equity,Unknown,-0.10021786492374728,0.0,0.08031066328282506,,,,,,[],"[null, null, null, null]",,-0.10021786492374728,,0
004090.KS,한국석유,12650.0,160580618000.0,Korea Equity,Unknown,-0.10972438897555904,0.0,0.035842158297070874,,,,,,[],"[null, null, null, null]",,-0.10972438897555904,,0
